total_v2_agcho10,ashrafTO_agcho10,abdullahTO_agcho10,df_5to11,plus_wind_00Z_10,population_2010_adj,first,DISTID,_CX,_CY,windspeed_06Z,windspeed_12Z,windspeed_06Z2,windspeed_12Z2,temp_00Z,temp_06Z,temp_12Z,rain_00Z,rain_06Z,rain_12Z,temp_00Z2,temp_06Z2,temp_12Z2,rain_00Z2,rain_06Z2,rain_12Z2,plus_wind_00Z_10_pre14D
.34288013,.28342083,.059459291,0,2.9999592,37403.742,0,1213,69.38926896415359,36.8349642698871,2.251421928405762,2.30824613571167,5.0689006,5.3280001,295.709014892578,310.321014404297,309.675018310547,0,0,0,87443.82,96299.133,95898.617,0,0,0,2.425437
.36571208,.24788964,.073869616,0,1.6207286,37403.742,1,1213,69.38926896415359,36.8349642698871,1.506519198417664,1.562081933021545,2.2696002,2.4401,282.7090149,283.5950012,285.559021,.300000004470348,3.5,2.79999995231628,79924.391,80426.125,81543.953,.090000004,12.25,7.8399997,1.7350899
.2617591,.16135344,.10040568,0,5.0025148,247605.52,0,1301,68.66250691805537,36.00829032719543,2.368142604827881,2.542439699172974,5.6080995,6.4639997,295.411010742188,311.972991943359,307.883026123047,0,0,0,87267.664,97327.148,94791.961,0,0,0,3.8856237
.19008058,.054130457,.10537326,1,2.2445025,247605.52,1,1301,68.66250691805537,36.00829032719543,2.202271699905396,3.993219137191772,4.8500009,15.945799,280.2650146,282.6090088,283.1350098,.100000001490116,1.29999998211861,.900000013411045,78548.477,79867.852,80165.438,.010000001,1.6899999,.81,2.8531978
.09507633,.0090364264,.086039901,0,3.3700273,33530.953,0,1302,69.56010576832695,35.58240231557615,5.828128337860107,6.247165679931641,33.967079,39.027081,276.72900390625,294.759674072266,291.591013590495,0,0,0,76578.945,86883.266,85025.32,0,0,0,3.20153
.072201945,.0010438117,.063642688,0,2.9219108,33530.953,1,1302,69.56010576832695,35.58240231557615,3.760747671127319,2.521815776824951,14.143223,6.3595548,270.6456807,273.1636861,273.2630107,1.89999997615814,8.30000019073486,2.79999995231628,73249.086,74618.398,74672.672,3.6099999,68.889999,7.8399997,3.7153375
.40420109,.2980572,.10614388,0,5.5131001,71167.547,0,1303,68.46213432742556,35.8183496250135,3.207132577896118,4.172910213470459,10.2857,17.413179,290.538991292318,307.37299601237,303.268351236979,0,0,0,84412.906,94478.156,91971.695,0,0,0,3.6291227
.24665737,.075511947,.12948318,0,.90385365,71167.547,1,1303,68.46213432742556,35.8183496250135,3.191631555557251,4.634768486022949,10.186512,21.481079,278.2130127,281.0043538,281.8843486,.200000002980232,2.29999995231628,1.60000002384186,77402.477,78963.445,79458.789,.040000003,5.29,2.5600002,3.4506283
.27307487,.14691235,.1261625,2,3.5224419,81157.234,0,1304,68.65967053716406,35.61526771852041,4.068399906158447,3.576322793960571,16.551878,12.790085,288.094195556641,308.078601074219,303.325018310547,0,0,0,82998.266,94912.422,92006.07,0,0,0,2.0138061
.29271573,.11407486,.12941545,0,1.2161705,81157.234,1,1304,68.65967053716406,35.61526771852041,3.440755605697632,4.313776969909668,11.838799,18.608671,278.4654175,284.3874146,283.4766174,.300000011920929,1,1,77542.992,80876.203,80358.992,.090000004,1,1,3.0394449
.57142752,.20039088,.37103665,0,3.0082102,36678.316,0,1305,68.37771216558882,35.2739393437604,4.243467807769775,4.533588409423828,18.007019,20.553423,280.502720424107,302.641850062779,297.880445207868,0,0,0,78681.773,91592.086,88732.758,0,0,0,2.0567124
.30991063,.048420981,.17495351,1,2.8441236,36678.316,1,1305,68.37771216558882,35.2739393437604,1.704620957374573,1.167355298995972,2.9057326,1.3627183,273.4004429,279.9578727,279.6321586,1.0666666701436,2.50000002483527,1.6499999811252,74747.805,78376.414,78194.141,1.1377778,6.25,2.7224998,3.383775
.32227892,.24734296,.07493595,0,3.582598,204347.84,0,1311,68.62339975965185,36.32488207388298,3.160770416259766,2.851335525512695,9.9904699,8.1301146,296.074666341146,312.957336425781,310.248682657878,0,0,0,87660.211,97942.297,96254.242,0,0,0,3.2285295
.18956892,.053780846,.069298506,1,1.6240484,204347.84,1,1311,68.62339975965185,36.32488207388298,1.144554734230042,2.730061531066895,1.3100055,7.4532361,280.8580119,283.9360148,284.7990112,1.29999995231628,6.59999990463257,2.20000004768372,78881.227,80619.664,81110.477,1.6899998,43.559998,4.8400002,1.9871213
.19381279,.10010641,.093706384,2,2.4525352,365311.28,0,1401,68.85704853265881,36.7958350440007,3.50018572807312,3.886724233627319,12.2513,15.106626,296.494003295898,311.744995117188,311.759017944336,0,0,0,87908.695,97184.945,97193.688,0,0,0,2.0102324
.21255024,.068812549,.11801443,1,1.1234391,365311.28,1,1401,68.85704853265881,36.7958350440007,1.352821111679077,1.900657773017883,1.830125,3.6125,282.3810272,283.9280243,286.3790283,.300000011920929,4.40000001589457,1.40000001589457,79739.047,80615.125,82012.945,.090000004,19.360001,1.96,1.5633762
.13209279,.077970654,.054122139,0,1.8610396,281862.47,0,1402,68.85170726933509,37.10571236847738,2.865336179733276,3.562080383300781,8.2101517,12.688416,295.381005859375,311.182196044922,311.983410644531,0,0,0,87249.938,96834.359,97333.648,0,0,0,1.4855713
.20591249,.088372886,.079748116,1,.89921081,281862.47,1,1402,68.85170726933509,37.10571236847738,1.165341138839722,1.639126539230347,1.3580199,2.6867359,282.6334167,284.4666138,287.3150208,.200000005960464,3.62000000476837,1.09999999552965,79881.648,80921.258,82549.922,.040000003,13.1044,1.21,1.7711473
.10727558,.087276936,.019998645,1,2.3980448,89806.086,0,1404,68.56603567238284,36.65476485539821,4.860280513763428,4.651021480560303,23.622326,21.632,295.516006469727,311.45100402832,311.164016723633,0,0,0,87329.711,97001.727,96823.047,0,0,0,2.0118039
.091964811,.0413335,.031256232,1,1.0812039,89806.086,1,1404,68.56603567238284,36.65476485539821,1.287050843238831,1.556638956069946,1.6564999,2.4231248,281.7220154,283.4550171,285.8430176,.739999997615814,5.25999999046326,1.36000002026558,79367.297,80346.75,81706.234,.54759997,27.667601,1.8496001,1.765269
.32519698,.15261155,.17258543,0,3.5892396,57525.133,0,1405,68.88592367101275,36.52690478916876,3.687817811965942,3.905137777328491,13.6,15.250101,296.468994140625,310.811004638672,309.655029296875,0,0,0,87893.867,96603.484,95886.234,0,0,0,3.2049539
.27182901,.081460044,.15716609,0,1.7560244,57525.133,1,1405,68.88592367101275,36.52690478916876,1.556309700012207,2.728882551193237,2.4220998,7.4467998,280.9930115,283.0610046,284.8310242,.300000011920929,3.20000004768372,2,78957.07,80123.531,81128.711,.090000004,10.240001,4,1.8549166
.15740241,.09176781,.065634608,2,3.5463896,193967.8,0,1406,69.11185234238465,36.60631456139205,3.401190996170044,3.622309446334839,11.5681,13.121126,295.34098815918,308.874008178711,308.045013427734,0,0,0,87226.297,95403.156,94891.727,0,0,0,2.841485
.13660514,.039810732,.071460314,0,1.5678244,193967.8,1,1406,69.11185234238465,36.60631456139205,1.608765125274658,2.41450834274292,2.5881252,5.8298507,280.8180237,282.3110199,284.233017,.300000008195639,3.87500005960464,2.32499998807907,78858.766,79699.516,80788.406,.090000004,15.015625,5.4056249,1.6748719
.14993368,.12218647,.027747216,0,2.4925466,103325.68,0,1407,69.16327837455756,36.97245854071188,2.553918600082397,2.974777460098267,6.5225,8.8493013,296.1669921875,311.371002197266,311.291015625,0,0,0,87714.891,96951.898,96902.094,0,0,0,2.0708413
.10591752,.071831129,.022724263,1,1.2692306,103325.68,1,1407,69.16327837455756,36.97245854071188,1.405773758888245,1.694992661476135,1.9761999,2.8730001,282.8310242,283.9230042,286.3590088,.300000011920929,5.30000019073486,1.70000004768372,79993.391,80612.273,82001.484,.090000004,28.090002,2.8900001,1.5835258
